,SP_ID,Int_Name,PA_type,PA_DEF,IUCN_CAT,RealmNr,Biodiversity,Wilderness,ClimateStability,LandUseStability,Size,ClimateProtection
76,1065,Reserva Nacional Pacaya Samiria,KBA,NA,NA,6,0.542183332,0.916534599,0.795261526,0.730047108,0.068050292,0.702286215
293,651,Centro de Veracruz,KBA,NA,NA,6,0.538432427,0.597542409,0.879703756,0.025620908,0.02538234,0.113861659
687,1277,Cuenca Río Nanay,KBA,NA,NA,6,0.538253973,0.914213695,0.753968023,0.750315961,0.011590288,0.741210219
306,285,Complejo de Humedales Cuyabeno Lagartococha Yasuní,NA,1,II,6,0.537564319,0.892134767,0.806045103,0.738761105,0.024134596,0.737428633
953,1024,Yungas Superiores de Amboró,KBA,NA,NA,6,0.536783778,0.737870046,0.82634409,0.659219916,0.008441345,0.375356171
929,697,Atitlan,KBA,NA,NA,6,0.535161236,0.605130988,0.680525866,0.512093624,0.008666092,0.232593951
29,265,Parima-Tapirapecó,NA,1,II,6,0.527539683,0.952959885,0.788661264,0.749970593,0.118476428,0.680630514
884,507,Cordillera de los Picachos,NA,1,II,6,0.521491222,0.732203508,0.841106983,0.777495369,0.009000216,0.568893523
45,744,Várzeas do Médio Rio Amazonas,KBA,NA,NA,6,0.519917397,0.810324935,0.782986556,0.74941629,0.090114948,0.607708908
1307,178,Environmental Protection Area of Cananéia-Iguape-Peruíbe,NA,1,II,6,0.51881013,0.737881376,0.892733239,0.555298239,0.006323249,0.32957575
141,316,Sierra del Divisor,NA,1,II,6,0.515961941,0.918418129,0.724518082,0.735160468,0.042455654,0.744234617
1348,259,Soufriere,NA,1,II,6,0.510436823,0.570585444,0,0.753819641,0.000153387,0.404661652
57,335,Alto Purus,NA,1,II,6,0.505570989,0.948115757,0.631042181,0.675542503,0.07855046,0.756253332
947,1023,Yungas Inferiores de Pilón Lajas,KBA,NA,NA,6,0.500645238,0.784034043,0.764955263,0.737911016,0.008492615,0.538560173
445,1295,Mar Muerto - Pereyra,KBA,NA,NA,6,0.498709992,0.651000956,0.763463601,0.640973019,0.016933253,0.147778656
51,758,Várzeas de Monte Alegre,KBA,NA,NA,6,0.497979992,0.783061623,0.648935254,0.746355467,0.083507161,0.469140783
281,424,Parque Nacional Da Serra Do Divisor,NA,1,II,6,0.495769537,0.894559762,0.785584736,0.740565284,0.026238953,0.783578995
6,741,Tabocais,KBA,NA,NA,6,0.494156533,0.893640658,0.788896336,0.74327226,0.230285854,0.699289888
28,1339,Reserva Forestal Imataca,KBA,NA,NA,6,0.489319944,0.899055095,0.7970323,0.749599093,0.118488113,0.666447996
840,503,El Cocuy,NA,1,II,6,0.489208607,0.664635365,0.817813031,0.762650435,0.009571223,0.359979152
209,1283,Selva Zoque I,KBA,NA,NA,6,0.48804741,0.780769831,0.880109774,0.471448895,0.032892758,0.192393861
1072,688,Ilhéus / Itabuna,KBA,NA,NA,6,0.485456256,0.67618792,0.813820546,0.690432467,0.007586471,0.266314099
1235,695,Lachuá - Ik'bolay,KBA,NA,NA,6,0.484173442,0.60934945,0.729103681,0.508330767,0.006621634,0.312190112
685,1007,Zona Protectora San Rafael de Guasare,KBA,NA,NA,6,0.481496203,0.584327369,0.672632645,0.744709597,0.011608664,0.228297592
1286,339,Güeppi-Sekime,NA,1,II,6,0.478999612,0.905785883,0.736758893,0.747521103,0.006384356,0.746792026
1213,1076,Manglares del golfo de Guayaquil,KBA,NA,NA,6,0.475699854,0.675244764,0.69863994,0.747025871,0.006756245,0.252980564
967,1070,Parque Nacional Natural Amacayacu,KBA,NA,NA,6,0.474637116,0.914306419,0.68804482,0.750994239,0.008289468,0.73352657
384,505,Sierra de la Macarena,NA,1,II,6,0.474546414,0.762842931,0.850139884,0.768436076,0.019399834,0.578293505
56,1005,Reserva Forestal Sipapo,KBA,NA,NA,6,0.474410653,0.898617533,0.769677062,0.75604699,0.078677189,0.665957911
681,1009,Cuencas de Ríos Caine y Mizque,KBA,NA,NA,6,0.474072129,0.648957984,0.815061062,0.727065877,0.011679666,0.13711557
448,740,Alto Juruá,KBA,NA,NA,6,0.46814025,0.919566908,0.719038083,0.72353886,0.016849901,0.770496941
737,411,Parque Nacional De Anavilhanas,NA,1,II,6,0.467473948,0.86984057,0.762787886,0.748910254,0.01097356,0.702283094
862,269,Perijá,NA,1,II,6,0.465710771,0.686452878,0.759956398,0.748035542,0.009216504,0.321946153
266,317,Yaguas,NA,1,II,6,0.463866572,0.935125796,0.671412221,0.751058309,0.027207142,0.744153732
107,422,Parque Nacional Mapinguari,NA,1,II,6,0.462226336,0.897882389,0.811089043,0.741357613,0.055667285,0.658226131
1347,333,de Cutervo,NA,1,II,6,0.458418951,0.593624467,0.684453731,0.534635515,0.000255285,0.264593151
186,262,Serranía de la Neblina,NA,1,II,6,0.454354399,0.940187687,0.716663584,0.749999557,0.035809946,0.67654979
334,413,Parque Estadual Chandless,NA,1,II,6,0.453056808,0.93404984,0.637422128,0.748907076,0.021755971,0.671256224
17,502,Serrania de Chiribiquete,NA,1,II,6,0.449217493,0.916668457,0.755445282,0.763071809,0.133392129,0.752857216
183,244,Central Suriname,NA,1,II,6,0.446333343,0.946104986,0.874370506,0.749921273,0.036320727,0.846502096
26,406,Parque Nacional Montanhas Do Tumucumaque,NA,1,II,6,0.445266462,0.938217736,0.862262327,0.748086434,0.12112403,0.809591548
70,417,Parque Nacional Do Pico Da Neblina,NA,1,II,6,0.444966002,0.935917662,0.685933116,0.750011612,0.070573818,0.67300666
984,263,Jaua Sarisariñama,NA,1,II,6,0.444022029,0.897040611,0.814618053,0.750028322,0.008181924,0.659130393
843,699,Nicoya Peninsula,KBA,NA,NA,6,0.443909854,0.63262169,0.673062581,0.68680752,0.009529622,0.30006483
88,353,Guyane (Parc Amazonien),NA,1,II,6,0.443787735,0.955835628,0.882733156,0.749634973,0.063356399,0.81877462
148,743,Mamirauá,KBA,NA,NA,6,0.442832603,0.914275513,0.716135467,0.749809834,0.041249497,0.675209188
311,1019,Reserva Nacional Amazónica Manuripi Heath,KBA,NA,NA,6,0.442536466,0.868788562,0.688734669,0.714940497,0.023824392,0.631848616
1040,1334,"Ciénaga Grande, Isla de Salamanca and Sabana Gran",KBA,NA,NA,6,0.440819314,0.524631739,0.496286345,0.766683218,0.007831706,0.192474501
114,774,Kabalebo / Arapahu,KBA,NA,NA,6,0.440247482,0.952157097,0.767461891,0.750755357,0.052721802,0.854456664
119,511,Noel Kempff Mercado National Park,NA,1,Not Applicable,6,0.433987907,0.713147211,0.796854225,0.698723112,0.050468969,0.340115058
1225,504,Tinigua,NA,1,II,6,0.43394401,0.665522755,0.784617949,0.767319438,0.006700574,0.568104117
34,755,Caxiuanã / Portel,KBA,NA,NA,6,0.431790391,0.82435214,0.655979898,0.733239279,0.107266933,0.67012215
427,773,Bakhuys mountains,KBA,NA,NA,6,0.429284797,0.944936073,0.816231485,0.750093879,0.01758659,0.836684435
219,506,Rio Pure,NA,1,II,6,0.429198512,0.942971132,0.645395847,0.750418629,0.030890845,0.72644667
1176,1020,Tahuamanu,KBA,NA,NA,6,0.425567512,0.737647455,0.797688803,0.720342397,0.006943848,0.625642548
19,49,Estação Ecológica Do Grão Pará,NA,1,Ia,6,0.421859125,0.93988878,0.729559576,0.747522892,0.131737042,0.811898523
346,1073,Serranía de San Lucas,KBA,NA,NA,6,0.41759216,0.75812748,0.778542254,0.78596991,0.021144957,0.346115573
62,429,Parque Nacional Do Jaú,NA,1,II,6,0.415418816,0.938494796,0.805649005,0.749769983,0.074184691,0.704198035
201,433,Parque Nacional Da Amazônia,NA,1,II,6,0.414539941,0.873539435,0.746150734,0.750568707,0.033410296,0.750852643
874,47,Estação Ecológica De Jutaí-Solimões,NA,1,Ia,6,0.41336025,0.922139943,0.628584232,0.750137289,0.00907055,0.714354646
282,58,Estação Ecológica Juami-Japurá,NA,1,Ia,6,0.412491224,0.933190735,0.702647901,0.750205711,0.026056239,0.671877202
24,756,Ilha de Marajó,KBA,NA,NA,6,0.411702826,0.820635433,0.786353801,0.732836216,0.122533213,0.499605884
307,759,Jamari,KBA,NA,NA,6,0.410581021,0.667457172,0.800413386,0.704471719,0.024118128,0.600140568
471,409,Parque Estadual Do Matupiri,NA,1,II,6,0.410470907,0.890590813,0.760828423,0.74981955,0.015966354,0.734053173
193,1032,Oeste de Río Mamoré,KBA,NA,NA,6,0.409241659,0.462319554,0.757671677,0.751407664,0.034484554,0.106986858
292,434,Parque Nacional Nascentes Do Lago Jari,NA,1,II,6,0.408275468,0.922354341,0.750239985,0.749799555,0.025464519,0.737075027
604,782,Parque Nacional do Cabo Orange,KBA,NA,NA,6,0.40789638,0.862194942,0.838258203,0.748691555,0.012858237,0.51667266
983,775,North-West Suriname,KBA,NA,NA,6,0.406561859,0.898902066,0.805075942,0.752371334,0.008186549,0.720311682
916,266,Yapacana,NA,1,II,6,0.405685999,0.90938661,0.788348669,0.751640499,0.00877391,0.558061262
883,1317,Sierra de Miahuatlán,KBA,NA,NA,6,0.404592418,0.738777494,0.804665959,0.72828902,0.009002487,0.169377846
227,414,Parque Nacional Dos Campos Amazônicos,NA,1,II,6,0.403857458,0.863341971,0.798827033,0.741164887,0.030115275,0.631759594
1169,60,Reserva Biológica Do Abufari,NA,1,Ia,6,0.403301503,0.933920863,0.732564597,0.75002286,0.007012929,0.730171775
672,410,Parque Estadual De Corumbiara,NA,1,II,6,0.400575694,0.740019534,0.758045055,0.694666427,0.01190594,0.342800922
234,48,Reserva Biológica Do Uatumã,NA,1,Ia,6,0.398334696,0.908331169,0.73137971,0.749916784,0.029410739,0.715001355
309,742,Savanas do Amapá,KBA,NA,NA,6,0.398192569,0.737156513,0.827763967,0.745926405,0.024023069,0.42928421
954,692,Região dos Aparados da Serra,KBA,NA,NA,6,0.397912005,0.585128649,0.769559918,0.406093476,0.008432649,0.191715895
245,412,Parque Nacional Do Acari,NA,1,II,6,0.397653306,0.93020039,0.76540975,0.747970893,0.028078796,0.747028192
383,754,Baixo Rio Xingu,KBA,NA,NA,6,0.397635484,0.746347378,0.560752233,0.738258279,0.01949746,0.535375324
102,426,Parque Estadual Serra Do Aracá,NA,1,II,6,0.397046126,0.94010576,0.733633991,0.748754903,0.058686121,0.653131546
503,1010,"Bajo Río Beni, Región Tacana",KBA,NA,NA,6,0.394448763,0.70387082,0.715367944,0.740192618,0.015140155,0.315760543
238,1018,Reserva de Inmovilización Iténez,KBA,NA,NA,6,0.392954262,0.738428097,0.805801911,0.731178094,0.028499304,0.352095462
94,427,Parque Nacional Do Juruena,NA,1,II,6,0.39163673,0.921888087,0.799990288,0.741385636,0.061304788,0.717423227
1279,408,Parque Estadual De Guajará-Mirim,NA,1,II,6,0.391569579,0.76143092,0.747264232,0.72776282,0.006421051,0.630708346
387,51,Reserva Biológica Do Guaporé,NA,1,Ia,6,0.391480561,0.730029725,0.784373397,0.69304392,0.019284444,0.413086023
356,53,Estação Ecológica Alto Maués,NA,1,Ia,6,0.390581229,0.951201622,0.712994188,0.749569227,0.020882956,0.7495064
1345,499,Azul Meámbar,NA,1,II,6,0.388949317,0.85069215,0.59837012,0.63977403,0.00097771,0.239294808
331,419,Parque Nacional De Pacaás Novos,NA,1,II,6,0.388326412,0.658202071,0.713500858,0.657876541,0.022196254,0.558955685
894,415,Parque Nacional Da Serra Da Cutia,NA,1,II,6,0.388041831,0.861147339,0.783779941,0.737771779,0.00887766,0.573321575
179,54,Reserva Biológica De Maicuru,NA,1,Ia,6,0.387800803,0.935802896,0.748796179,0.747845666,0.036759774,0.783599569
188,749,Reentrâncias Maranhenses / Paraenses,KBA,NA,NA,6,0.386604716,0.699095618,0.793978361,0.684157325,0.035561302,0.21661801
35,57,Estação Ecológica Da Terra Do Meio,NA,1,Ia,6,0.385769415,0.930155115,0.689601107,0.746759776,0.105691905,0.639032317
79,757,Rio Capim,KBA,NA,NA,6,0.38521457,0.652627255,0.676154042,0.689971556,0.067107386,0.493754108
713,62,Reserva Biológica Do Manicoré,NA,1,Ia,6,0.383987311,0.945117439,0.789513022,0.747420871,0.011250809,0.739851146
747,50,Reserva Biológica Do Jaru,NA,1,Ia,6,0.383741947,0.658203027,0.757201881,0.672879582,0.010863791,0.566822832
546,691,Campos de Cima da Serra,KBA,NA,NA,6,0.382073385,0.605486575,0.768709053,0.402748064,0.014156943,0.187254314
1127,59,Estação Ecológica Do Jari,NA,1,Ia,6,0.381133113,0.901778733,0.68802299,0.747365816,0.007240703,0.766289811
606,56,Reserva Biológica Do Rio Trombetas,NA,1,Ia,6,0.38058043,0.924772951,0.75421645,0.749716886,0.012776453,0.781742497
464,1029,Reserva Forestal Alto Paraguá,KBA,NA,NA,6,0.379954151,0.567020048,0.787919807,0.724339692,0.016162694,0.276003129
295,416,Parque Estadual Sucunduri,NA,1,II,6,0.379076079,0.944639689,0.77689812,0.745222227,0.024940201,0.734162162
515,1274,Zona Protectora Macizo Montañoso del Turimiquire,KBA,NA,NA,6,0.376426612,0.642806161,0.772086172,0.749751252,0.014944056,0.328584553
756,1028,Lagunas Rogaguado y Ginebra,KBA,NA,NA,6,0.376087009,0.501237204,0.693152938,0.759426324,0.010685784,0.130218104
1021,1006,Monumento Natural Cerro Urutaní,KBA,NA,NA,6,0.372481307,0.927358882,0.817257561,0.749079228,0.00794211,0.721586516
239,766,Alto Rio Juruena,KBA,NA,NA,6,0.371344353,0.563583653,0.669527069,0.677762713,0.028497671,0.290729059
302,701,Bosawas,KBA,NA,NA,6,0.371094559,0.766678631,0.481313937,0.706770025,0.024223293,0.349521796
271,418,Parque Nacional Do Jamanxim,NA,1,II,6,0.368284668,0.895858785,0.734006084,0.749122191,0.02703629,0.716943217
467,1015,Loreto,KBA,NA,NA,6,0.367488456,0.490952992,0.722858769,0.733662268,0.016044403,0.277806703
345,745,Terra Ronca,KBA,NA,NA,6,0.367328046,0.422139759,0.728940735,0.692669909,0.021172581,0.214662217
261,1350,Caruachi,KBA,NA,NA,6,0.366828191,0.655985356,0.751888601,0.750488498,0.027335675,0.263599101
310,1033,Este de Río Mamoré,KBA,NA,NA,6,0.36592128,0.448303059,0.75569903,0.752192384,0.023982609,0.140340789
642,52,Reserva Biológica Do Lago Piratuba,NA,1,Ia,6,0.364767378,0.769659725,0.822312355,0.741566866,0.01229691,0.340074158
836,46,Estação Ecológica De Niquiá,NA,1,Ia,6,0.364745623,0.883315389,0.713007437,0.742083624,0.009599908,0.62444221
1219,177,Viruá National Park,NA,1,II,6,0.364393266,0.856354013,0.696363073,0.739852839,0.006734648,0.617850072
1170,428,Parque Estadual Igarapés Do Juruena,NA,1,II,6,0.363433646,0.928316665,0.804439031,0.744797272,0.007007998,0.709773782
712,421,Parque Nacional Serra Da Mocidade,NA,1,II,6,0.362909528,0.928809029,0.705468069,0.745346095,0.011259319,0.605350357
447,431,Parque Nacional Do Rio Novo,NA,1,II,6,0.358944777,0.902492474,0.720540178,0.745466803,0.016856536,0.665594274
549,686,Parque Nacional da Chapada Diamantina,KBA,NA,NA,6,0.358736293,0.6438162,0.80997414,0.683137193,0.014083196,0.240848305
436,1072,Parque Nacional Natural El Tuparro,KBA,NA,NA,6,0.356344569,0.558505288,0.790623679,0.761868675,0.017203162,0.199235788
170,739,Serra dos Carajás,KBA,NA,NA,6,0.353594024,0.676564373,0.587044538,0.683534224,0.038336719,0.441420194
429,690,Campos do Planalto das Araucárias,KBA,NA,NA,6,0.352434532,0.620937409,0.818197643,0.416520976,0.017573409,0.200901053
556,423,Parque Nacional Da Serra Do Pardo,NA,1,II,6,0.349946915,0.872534611,0.691154522,0.746062945,0.013954098,0.576966448
353,264,Cinaruco-Capanaparo,NA,1,II,6,0.348298259,0.585982526,0.801889628,0.751124488,0.020961973,0.123431274
369,714,Maya Mountains and southern reserves,KBA,NA,NA,6,0.347733799,0.740310878,0.864478644,0.627874755,0.020133482,0.276724889
37,1016,Área Natural de Manejo Integrado San Matías,KBA,NA,NA,6,0.346712499,0.594938985,0.783365581,0.62557579,0.102244867,0.238760241
1204,1071,Complejo de Humedales Costeros de la Guajira,KBA,NA,NA,6,0.346027872,0.659434645,0.696895505,0.748067817,0.006807587,0.065228918
391,767,Tirecatinga / Utiariti,KBA,NA,NA,6,0.343483491,0.530402025,0.643986401,0.648616846,0.018952006,0.235760682
746,436,Parque Nacional Do Boqueirão Da Onça,NA,1,II,6,0.34163402,0.650441032,0.764961208,0.71101125,0.01086525,0.19022554
890,1349,Pompeu,KBA,NA,NA,6,0.340239244,0.555725815,0.615968831,0.657847113,0.008942869,0.121674925
875,1227,Unai,KBA,NA,NA,6,0.339453784,0.397985272,0.664876956,0.62574154,0.009060256,0.158028916
755,61,Reserva Biológica Nascentes Serra Do Cachimbo,NA,1,Ia,6,0.335872986,0.799521693,0.718183947,0.73218391,0.010718437,0.489447025
38,1021,KAA-IYA del Gran Chaco,KBA,NA,NA,6,0.335125863,0.621292351,0.795696072,0.680256278,0.101136416,0.310308272
940,750,Campos do Encanto,KBA,NA,NA,6,0.334755897,0.375003024,0.780334694,0.666343146,0.008580377,0.205930001
1337,271,Ciénagas del Catatumbo,NA,1,II,6,0.333984578,0.719901498,0.768004841,0.729381075,0.005274149,0.266223021
1144,1281,El Cielo,KBA,NA,NA,6,0.333463993,0.737588306,0.855260807,0.655024244,0.007127038,0.137492205
476,512,Río Plátano Biosphere Reserve,NA,1,Not Applicable,6,0.332905383,0.811480299,0.698041817,0.725781238,0.015840469,0.298813348
1165,1064,Reserva de la Biósfera Yabotí,KBA,NA,NA,6,0.331525497,0.723335612,0.800021172,0.342968147,0.007029743,0.26814774
475,751,Reserva Particular do Patrimônio Natural SESC Pan,KBA,NA,NA,6,0.330446097,0.602810273,0.731352695,0.564066518,0.015856707,0.21260404
84,694,Maya - Lacandón,KBA,NA,NA,6,0.328859963,0.671955883,0.891386925,0.652448745,0.065473055,0.269876954
1080,430,Parque Nacional Da Chapada Dos Veadeiros,NA,1,II,6,0.328573233,0.503294153,0.66139087,0.718105265,0.00753168,0.184964284
1208,703,Silva Hill,KBA,NA,NA,6,0.327996451,0.719531692,0.650260277,0.678764322,0.00679555,0.284621334
86,746,Baixada Maranhense,KBA,NA,NA,6,0.322045109,0.727498137,0.798856569,0.699495555,0.064078061,0.200592357
1134,407,Parque Nacional Grande Sertão Veredas,NA,1,II,6,0.31487553,0.591599476,0.662479259,0.688831605,0.007225982,0.092599027
760,332,Huascarán,NA,1,II,6,0.312270128,0.720589585,0.602177751,0.646639057,0.01063898,0.07217938
588,687,Rio Arrojado,KBA,NA,NA,6,0.310039558,0.54071401,0.747432172,0.700109823,0.013270927,0.100594819
785,783,Parque Nacional da Serra da Bodoquena e Entorno,KBA,NA,NA,6,0.309492143,0.593993647,0.704559312,0.537521472,0.010224452,0.214706138
153,762,Cerrados do Nordeste de Tocantins,KBA,NA,NA,6,0.308930536,0.612302093,0.734187923,0.686860191,0.040594221,0.16997406
1014,1022,Reserva Nacional de Flora y Fauna Tariquía,KBA,NA,NA,6,0.308665631,0.755001127,0.751255534,0.670259612,0.007973108,0.26632468
946,55,Reserva Biológica Do Gurupi,NA,1,Ia,6,0.308572338,0.746499199,0.710534542,0.683738143,0.008496421,0.320209606
1168,702,Wawashan,KBA,NA,NA,6,0.308539381,0.564386591,0.538117455,0.683844539,0.007021975,0.244860267
1137,435,Parque Estadual Do Araguaiaa,NA,1,II,6,0.307679526,0.596921942,0.73751984,0.708210251,0.007198949,0.133327129
410,267,Aguaro-Guariquito,NA,1,II,6,0.306578817,0.575765519,0.782994848,0.746946147,0.018283301,0.0871375
433,432,Parque Nacional Do Araguaia,NA,1,II,6,0.300825728,0.646215976,0.688040145,0.703069261,0.017396838,0.180528561
225,1031,Otuquis Integrated Management Natural Area,KBA,NA,NA,6,0.299175064,0.584846138,0.796765439,0.576959734,0.030285242,0.243936177
520,764,Interflúvio dos Rios Tocantins e Paranã,KBA,NA,NA,6,0.298591156,0.502642417,0.69553397,0.701476947,0.014802813,0.223147295
332,45,Estacao Ecologica Serra Geral Do Tocantins,NA,1,Ia,6,0.293176907,0.502988364,0.675740509,0.688232262,0.022146392,0.079396732
213,1280,Dunas e Veredas do Baixo Médio São Francisco,KBA,NA,NA,6,0.291426451,0.663744141,0.599181045,0.724804375,0.032101233,0.233520102
620,1343,Lago Titicaca (Sector Boliviano),KBA,NA,NA,6,0.287911324,0.659404328,0.643768886,0.684873963,0.012600649,0.040371773
809,753,Rios Negro e Aquidauana,KBA,NA,NA,6,0.287098478,0.580505733,0.757939513,0.472037097,0.009893136,0.162424854
706,1056,Valle Fluvial del Río Paraguay,KBA,NA,NA,6,0.283761031,0.505203505,0.522094133,0.659419423,0.011321044,0.139562916
743,784,Lizarda,KBA,NA,NA,6,0.283072031,0.577413819,0.6628447,0.698670762,0.0109372,0.117302519
318,387,Parque Nacional Das Nascentes Do Rio Parnaiba,NA,1,II,6,0.280566387,0.560937781,0.671740662,0.717308865,0.023485063,0.097169684
513,1342,"Ramis y Arapa (Lago Titicaca, sector Peruano)",KBA,NA,NA,6,0.277694331,0.630318388,0.648946861,0.658244076,0.014962181,0.028527352
624,1330,Raso da Catarina,KBA,NA,NA,6,0.275740976,0.648994341,0.893604225,0.683977224,0.012547975,0.163411529
683,761,Aurora do Tocantins / Taguatinga,KBA,NA,NA,6,0.274278718,0.458109222,0.710615118,0.661337379,0.011615093,0.224777122
531,752,Pantanal de Nabileque,KBA,NA,NA,6,0.270437572,0.499902824,0.811754243,0.496327517,0.014649313,0.132796186
637,1331,Chapada do Araripe,KBA,NA,NA,6,0.268210479,0.583980669,0.798849169,0.736635124,0.012354921,0.131578801
857,272,Mariusa,NA,1,II,6,0.267226926,0.803103199,0.638602953,0.745767945,0.009291059,0.674408183
1238,698,Río Negro - Pantanal,KBA,NA,NA,6,0.264785076,0.519274124,0.797295246,0.57972076,0.006602307,0.184805101
1121,715,Northeastern Belize,KBA,NA,NA,6,0.263496941,0.745536154,0.776026382,0.689363709,0.00729762,0.160949484
1114,1046,Valle del río Paraguay-Paraná,KBA,NA,NA,6,0.262383601,0.510007865,0.603831586,0.72484191,0.007330399,0.145297825
943,763,Vale do Rio Palmeiras,KBA,NA,NA,6,0.26200638,0.517536128,0.710351136,0.654888692,0.008524124,0.207075206
458,1272,Ciénaga de Zapata,KBA,NA,NA,6,0.261155743,0.693182071,0.569645918,0.432478385,0.016554442,0.092086596
343,1012,Lagunas Salinas del Suroeste de Potosí,KBA,NA,NA,6,0.258467077,0.823390976,0.672566005,0.746389106,0.021245766,0.003852514
913,747,Barragem de Boa Esperança,KBA,NA,NA,6,0.258287478,0.699338343,0.786599332,0.7382441,0.008788479,0.250387473
1290,689,Estação Ecológica de Uruçuí-Una,KBA,NA,NA,6,0.254831159,0.651051212,0.717209677,0.737525336,0.006372216,0.134807749
286,425,Parque Nacional Serra Das Confusões,NA,1,II,6,0.253288464,0.68348648,0.7507053,0.748030884,0.025807439,0.247855447
386,1045,Extensión Límite Este y Sur del Parque Nacional,KBA,NA,NA,6,0.249905283,0.57758622,0.707399374,0.791418656,0.019337663,0.312066803
1071,1306,Santiago pampas,KBA,NA,NA,6,0.24936253,0.362997747,0.543519968,0.473088851,0.007586575,0.122747727
1139,1048,Cuenca del río Aguapey,KBA,NA,NA,6,0.240217322,0.462751655,0.556057353,0.673862908,0.00715467,0.095063909
1051,27,Calakmul,NA,1,Ia,6,0.234380867,0.877478361,0.777856226,0.681439385,0.007764953,0.28679103
392,284,Medanos del Chaco,NA,1,II,6,0.233145448,0.580578955,0.729185726,0.70586656,0.018931417,0.246337154
849,334,Patagonia,NA,1,II,6,0.226531795,0.676929892,0.681020146,0.862169101,0.009411786,0.223608559
328,283,Defensores del Chaco,NA,1,II,6,0.224498832,0.513461403,0.741974569,0.682939965,0.022542312,0.264048988
1143,1282,El Colorado,KBA,NA,NA,6,0.224174478,0.490542702,0.620284745,0.594242939,0.007140117,0.187036599
516,319,Nahuel Huapi,NA,1,II,6,0.216856466,0.711407198,0.714757138,0.733429927,0.014900902,0.563999589
1316,1043,Bañado La Estrella Oeste,KBA,NA,NA,6,0.215992604,0.66004566,0.449227948,0.716615701,0.006273343,0.219898792
1244,1047,La Fidelidad,KBA,NA,NA,6,0.214496685,0.695079636,0.559323438,0.721377339,0.006565902,0.241508557
1336,282,Tinfunque,NA,1,II,6,0.210749425,0.631229179,0.500923747,0.651176031,0.005456556,0.221613101
917,26,Sian Ka'an,NA,1,Ia,6,0.209064451,0.817113153,0.574880343,0.732151097,0.008755798,0.192147326
414,1039,Reserva Provincial y de la Biosfera Laguna Blanca,KBA,NA,NA,6,0.208468126,0.768770023,0.718510576,0.569789446,0.018116024,0.008399161
511,1324,Upper Vacacai pampas,KBA,NA,NA,6,0.208033531,0.37185402,0.527691025,0.51955881,0.014993396,0.102886332
944,1042,Bañado La Estrella Este,KBA,NA,NA,6,0.205892638,0.680490603,0.475605671,0.686883277,0.008515607,0.241684525
446,1040,Salinas Grandes,KBA,NA,NA,6,0.20388128,0.718924675,0.86481688,0.317412959,0.016920957,0.070616992
1205,748,Delta do Parnaíba,KBA,NA,NA,6,0.202160742,0.713429358,0.860907422,0.735304344,0.00680245,0.154975007
658,693,Médio Rio Camaquã,KBA,NA,NA,6,0.199246209,0.514678744,0.521871256,0.471996217,0.012092904,0.188463301
404,1309,"North ""Quebradas"" and grasslands",KBA,NA,NA,6,0.180961757,0.610758659,0.469768148,0.715113722,0.018598434,0.059368584
247,718,Eastern Wetlands,KBA,NA,NA,6,0.178883188,0.394788753,0.51967802,0.630264802,0.028031988,0.062166608
1155,308,Vicente Perez Rosales,NA,1,II,6,0.177850137,0.776526407,0.709046217,0.757351997,0.007070047,0.674262344
729,1061,San Javier,KBA,NA,NA,6,0.176659096,0.475557073,0.511579858,0.689005808,0.011108419,0.125505891
74,1297,Meseta de Somuncura Provincial Natural Protected *,KBA,NA,NA,6,0.173148926,0.464335098,0.530445332,0.825924008,0.06863095,0.008137801
25,309,Bernardo O'Higgins,NA,1,II,6,0.168918108,0.805419284,0.508409003,0.802303885,0.121156958,0.311696588
123,1059,Bajos Submeridionales,KBA,NA,NA,6,0.168305101,0.462844388,0.605486482,0.649516206,0.048296288,0.076994761
1023,1058,Parque Nacional Copo,KBA,NA,NA,6,0.163468919,0.620777269,0.574962436,0.619112977,0.007939885,0.211645204
438,720,Serranias del Este,KBA,NA,NA,6,0.162400956,0.339159424,0.536172189,0.722959839,0.017169069,0.057949041
1056,1057,Salinas de Ambargasta,KBA,NA,NA,6,0.15691288,0.69504968,0.716790467,0.435404218,0.007707229,0.085523666
697,725,El Tapado Grasslands,KBA,NA,NA,6,0.156207066,0.349842751,0.457665909,0.716868158,0.011488329,0.044531041
126,1041,Reserva de Uso Múltiple Bañados del Río Dulce y,KBA,NA,NA,6,0.154430411,0.601443346,0.504774256,0.49193159,0.047172826,0.048207873
858,1055,Luracatao y Valles Calchaquíes,KBA,NA,NA,6,0.150776198,0.723831556,0.799374383,0.593790412,0.009280617,0.027521473
691,1067,Reserva Nacional Salinas y Aguada Blanca,KBA,NA,NA,6,0.149243169,0.639126806,0.69651875,0.681330967,0.011536254,0.012696877
485,1060,Dorso Occidental Subhúmedo de Santa Fe,KBA,NA,NA,6,0.14721459,0.437437377,0.547945844,0.57040906,0.01553474,0.079615264
1206,340,Lanín,NA,1,II,6,0.142935969,0.691468097,0.681222982,0.639069123,0.006800331,0.469062534
1004,1051,Parque Nacional Los Alerces y Laguna Terraplén,KBA,NA,NA,6,0.13989058,0.704301823,0.606146315,0.8576024,0.008052526,0.515602365
1091,1052,Lago La Plata - Fontana,KBA,NA,NA,6,0.139626707,0.534872007,0.698239904,0.852565064,0.007452712,0.251314907
