"","SP_ID","Int_Name","PA_type","PA_DEF","IUCN_CAT","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Area","ClimateProtection"
"303","1060","Dorso Occidental Subhúmedo de Santa Fe","KBA",NA,NA,"6",0.164833151084043,0.229811325975603,0.556434391891155,0.495783586876841,0.0668369507404167,0.0219650505107202
"307","261","Duida-Marahuaca",NA,"1","II","6",0.552684154062407,0.964021818104431,0.701697692518881,0.829714258168315,0.0258969550275827,0.0894237587618986
"309","1280","Dunas e Veredas do Baixo Médio São Francisco","KBA",NA,NA,"6",0.294301112024339,0.561730972378538,0.784085952559255,0.786505405171644,0.138823721756317,0.0331037856491236
"325","718","Eastern Wetlands","KBA",NA,NA,"6",0.191766384948131,0.179471296211401,0.539367046614006,0.758746928286099,0.12114153656459,0.0427709276703815
"328","1281","El Cielo","KBA",NA,NA,"6",0.263070210384966,0.678807574965734,0.813847832524161,0.821948686687839,0.0303027654778556,0.0228785416319087
"329","503","El Cocuy",NA,"1","II","6",0.54608580207806,0.563827215443514,0.696988745002856,0.843702759827173,0.0409235405862279,0.0361475498145981
"330","1282","El Colorado","KBA",NA,NA,"6",0.23654089582799,0.303103845345734,0.642913105387728,0.504199683657704,0.0303595995986291,0.0236491388021627
"335","725","El Tapado Grasslands","KBA",NA,NA,"6",0.171357811279658,0.116711120710276,0.468077224353992,0.777376142841508,0.0492539856466001,0.0132938894306715
"342","178","Environmental Protection Area of Cananéia-Iguape-Peruíbe",NA,"1","II","6",0.515356268802038,0.663203790118022,0.718315076166627,0.570553436560998,0.0268100432892147,0.0703169676665313
"346","53","Estação Ecológica Alto Maués",NA,"1","Ia","6",0.456530965801973,0.994265247627512,0.683686470583462,0.828889991663174,0.0900766799387657,0.192264867187872
"347","57","Estação Ecológica Da Terra Do Meio",NA,"1","Ia","6",0.462451545172533,0.959014032124008,0.637368447426885,0.824073010904111,0.458598992507205,0.575441866038975
